ID,Artist,Track,Popularity,Acousticness,Danceablility,Energy,Key,Mode,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Time Signature
5AFrctm65wWIqJsjHPPx85,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,73,0.00235,0.795,0.899,0,1,0.000392,0.199,-4.202,0.0685,0.329,125.978,4
2cFK03sObtI6AK3QKeOT5g,Yves V,We Got That Cool (feat. Afrojack & Icona Pop),72,0.00462,0.639,0.865,1,1,1.26e-06,0.208,-5.01,0.0357,0.611,124.01,4
1V028kR7hQgxkibAYOMntP,Rat City,Kind of Love,56,0.0665,0.679,0.825,0,0,0.0,0.128,-3.759,0.044,0.466,119.946,4
71NOmiKvk7s5R7dUurNjuy,FISHER,You Little Beauty,25,0.00235,0.926,0.953,6,0,0.442,0.313,-5.531,0.0911,0.927,123.983,4
02itaCXOdC54J0ISjqqFAp,R3HAB,All Around The World (La La La),83,0.479,0.733,0.859,9,0,0.0645,0.105,-5.03,0.033,0.52,124.948,4
3hYdai5p5sQ3vAmHQ6uaK6,Elderbrook,Something About You (with Rudimental),72,0.559,0.767,0.605,6,0,0.000363,0.193,-5.737,0.188,0.657,107.042,4
7MUazB4rGIqFFIkjT95rCO,Bakermat,Baianá,75,0.000741,0.564,0.723,2,0,0.672,0.543,-6.983,0.0702,0.466,121.97,4
1RXzKs0tQcn7CeI6w34REK,Landis,Nobody Like You - RetroVision Flip,59,0.118,0.745,0.929,6,1,0.000496,0.609,-3.191,0.153,0.302,125.036,4
3cjPSKlHrekNwiE1fZybZ5,Ozzy Osbourne,Straight to Hell,25,0.00127,0.436,0.761,8,1,0.00403,0.173,-2.43,0.0506,0.282,142.027,4
0C4bx13JIMSWOAxd8TaoVq,Ozzy Osbourne,Under the Graveyard,71,0.00151,0.496,0.88,1,0,2.92e-05,0.0592,-2.242,0.0359,0.148,140.009,4
3yxtsBzVlDBzRoBhHS3TpK,grandson,Happy Pill,64,0.000816,0.666,0.785,7,1,0.356,0.14,-6.559,0.0678,0.654,136.025,4
44pxxRrhiDGuHYP5HjadGF,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),56,0.102,0.495,0.811,1,0,0.0,0.132,-2.649,0.0571,0.241,139.925,4
0FkcmHJOsWE80rlpzfT0Pq,Marilyn Manson,God's Gonna Cut You Down,71,0.139,0.504,0.754,8,1,0.0,0.126,-5.182,0.0424,0.583,82.009,4
4TIa51S5pZ7U9UdqHWqvsx,AWOLNATION,The Best,63,0.11,0.635,0.875,2,0,0.236,0.0993,-4.756,0.0306,0.0485,111.005,4
2YUTrl4xlX9jAlpxWEpOnU,Mondo Cozmo,Come On,58,5.14e-06,0.225,0.727,0,1,5.12e-06,0.255,-3.78,0.0458,0.365,171.83,4
2wGfZBcArmMVrd4iUEDuF3,Highly Suspect,16,64,0.00102,0.644,0.627,2,1,1.18e-05,0.0638,-5.226,0.0409,0.188,91.971,4
2eZjO58Qe9og2xmyfw4qwJ,Bring Me The Horizon,Ludens,77,0.000551,0.295,0.679,1,1,5.44e-05,0.165,-6.182,0.15,0.381,197.964,3
5OJXavcivnEb2cAXJEWc33,Des Rocs,Give Me the Night,10,0.00102,0.626,0.884,2,1,0.0,0.335,-4.53,0.0621,0.758,109.994,4
4o48EHVTIDb3PS0EIQ5l7A,Zero 9:36,Come Thru,6,0.0247,0.613,0.86,4,1,0.0,0.438,-4.065,0.0425,0.638,93.042,4
1VPoFXYjoganemxvLPhhKd,blink-182,I Really Wish I Hated You,55,0.0358,0.615,0.81,1,0,0.0,0.289,-6.137,0.0506,0.728,143.054,4
6AYD3ztnzQhAJQ3SOWwqtP,YUNGBLUD,hope for the underrated youth,62,0.0245,0.217,0.785,11,0,0.0,0.121,-3.168,0.0494,0.199,157.538,4
5iN7u2S31T8Mu5LC5JaCxO,grandson,Oh No!!!,43,0.00592,0.609,0.659,2,1,0.000292,0.161,-7.218,0.0442,0.522,80.996,4
0C5X8RJXZNuGO2CfQJumb5,Asking Alexandria,The Violence,69,0.00618,0.646,0.851,8,0,0.0,0.629,-4.22,0.0662,0.333,129.918,4
6nMNpGl4VvMhtYigbbOmBu,Sleeping With Sirens,Leave It All Behind,65,0.00402,0.555,0.925,2,0,0.000345,0.122,-4.008,0.121,0.308,97.495,4
2093eVNfimjmNjU1gk1ES7,Slipknot,Unsainted,49,0.000197,0.427,0.944,7,1,0.0159,0.0625,-2.885,0.0565,0.248,101.078,4
2GFwwTIVLjnOrtP7m9luHC,I Prevail,Hurricane,70,0.000372,0.389,0.885,6,0,0.000311,0.202,-5.063,0.0551,0.187,164.989,4
4I0tFcRHjW3AkN1Jg1veOM,Mike Shinoda,fine,64,0.0261,0.55,0.685,8,1,6.9e-05,0.251,-3.28,0.0353,0.168,89.977,4
57F0OIqDnhEIPBI6SHqHJI,Yelawolf,Opie Taylor,64,0.00356,0.802,0.706,7,1,0.168,0.0366,-7.774,0.147,0.736,96.02,4
0UB9FchcGKnQ7GCDl9dJjF,Inhaler,My Honest Face,61,0.000498,0.414,0.949,5,1,0.000317,0.102,-6.038,0.0767,0.46,159.999,4
6bWBLZLBRQEJ5KsLicouNB,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),46,0.028,0.629,0.729,7,1,0.0,0.288,-4.744,0.0325,0.304,119.996,4
1pf8bjnKw5SgtfSvINI0Kt,The Glorious Sons,Closer To The Sky,49,0.003,0.629,0.881,7,1,0.00716,0.109,-4.525,0.0731,0.454,93.933,4
2hJIp64P8hh2VLtvxuIT3Z,White Reaper,Might Be Right,60,0.00222,0.595,0.86,1,0,0.18,0.227,-3.897,0.0332,0.891,131.99,4
4r59yc67nric1MZQ2igkhx,Green Day,Father of All...,59,0.000138,0.462,0.912,11,0,0.0,0.0357,-4.07,0.226,0.722,163.937,4
4zB544yCIaSw3cuHltMCRJ,Weezer,The End of the Game,65,0.00121,0.574,0.865,8,1,2.92e-06,0.108,-4.028,0.041,0.669,119.068,4
5ngkxE4PtED8B5OOYnkeyu,Zero 9:36,Leave The Light On,57,0.0131,0.679,0.559,9,0,0.0,0.25,-7.248,0.0407,0.522,130.042,4
3VZjogSj2XePaVubGgFOUo,Dirty Honey,When I'm Gone,18,0.000308,0.452,0.916,1,1,0.000391,0.118,-3.17,0.0478,0.592,90.995,4
3XWptIVUohAaiBSSWzScKB,Jimmy Eat World,Love Never,54,0.000156,0.529,0.925,4,1,0.000525,0.199,-2.991,0.0748,0.71,134.013,4
2ExTlf6wuN0WPFzPSh3V3d,DREAMERS,Desensitize,57,0.0066,0.521,0.989,11,0,2.1e-06,0.207,-2.386,0.123,0.361,101.02,4
7bDztTav6TQByZmDJmUT5Y,Foals,Like Lightning,67,0.0414,0.55,0.779,0,1,0.000213,0.364,-4.151,0.036,0.548,100.31,4
4KzOYxD4qIkUtZV9ZYakGu,YUNGBLUD,original me (feat. dan reynolds of imagine dragons),76,0.00888,0.471,0.786,1,1,1.89e-06,0.187,-5.24,0.192,0.61,160.01,4
3PwERhY34Og6uqCy3oABtq,New Politics,Unstoppable,56,0.00683,0.545,0.899,10,0,1.91e-06,0.0929,-4.276,0.128,0.593,170.128,4
0NflwidhwbOHB9tBesSQrx,Palaye Royale,"Massacre, The New American Dream",40,0.000577,0.397,0.966,7,0,0.012,0.184,-4.957,0.133,0.375,167.868,4
57yI1u6t6cFXbjgjQcRHug,A Day To Remember,Resentment,30,8.3e-05,0.496,0.955,9,0,9.64e-05,0.0549,-3.607,0.196,0.143,122.956,4
5KkdV1Iq79PMNjHyznVOMW,Demob Happy,Autoportrait,51,0.00061,0.567,0.964,7,1,0.000296,0.238,-6.093,0.0648,0.792,148.993,4
0kP4jYOuH9le6avYm2JnvZ,Left Boy,Sex Party,61,0.0496,0.516,0.858,11,0,0.0,0.15,-4.503,0.125,0.685,155.082,4
5CxHzMIN3ZOH8f18RdNYwO,STARSET,MANIFEST,45,0.000191,0.531,0.874,8,1,6.35e-05,0.256,-5.939,0.0524,0.489,147.948,4
5Q2gtn5mYtdlqu76kp20sR,Sturgill Simpson,Sing Along,42,0.0115,0.489,0.957,7,1,0.000405,0.173,-2.812,0.056,0.53,124.026,4
0ZfEeIu7CNHQhbCTiVv3cx,Catfish and the Bottlemen,2all,65,0.00246,0.396,0.778,7,0,0.00291,0.0952,-3.99,0.0718,0.362,166.846,4
1KuVdyg8d6NlRhbpHxg5UF,Cage The Elephant,Social Cues,71,0.0119,0.668,0.913,9,1,6.7e-06,0.111,-3.097,0.0348,0.933,132.039,4
6lvaLDCPjbxhC8EmNVHfIO,Arrested Youth,Dig,55,0.0316,0.595,0.927,0,1,0.0,0.216,-4.825,0.0826,0.719,145.067,4
4rhUBIlzi7zgV7TryhVujl,Greta Van Fleet,Edge Of Darkness,64,0.00753,0.456,0.943,9,1,0.143,0.078,-3.819,0.0553,0.666,148.017,4
0Aergaee1PD3zbWcjxcUJl,The Blue Stones,Shakin' Off The Rust,58,0.0017,0.585,0.8,7,1,4.96e-06,0.0981,-6.094,0.035,0.368,110.971,4
7GPTK0ueaymxm8UUvYyP2l,Whiskey Myers,Gasoline,55,0.00105,0.517,0.904,5,1,0.000913,0.264,-4.234,0.0395,0.529,127.049,4
78n9Kl5xJjWfUPEYUAhhG1,Frank Carter & The Rattlesnakes,Crowbar,58,0.0922,0.572,0.639,5,1,1.64e-05,0.563,-6.196,0.0506,0.804,179.857,3
6XZ8SzOsrIPce5JdgMeJFF,YONAKA,Rockstar,58,0.0135,0.482,0.881,9,0,1.89e-06,0.122,-3.707,0.0627,0.296,128.133,4
0Jxl1PdSbiQPYRPVdzBdES,Gary Clark Jr.,This Land,52,0.019,0.506,0.921,10,0,8.09e-05,0.0677,-2.967,0.0606,0.279,82.033,4
6hZ11ThYoAHlLJsBK2U3jH,Dinosaur Pile-Up,Back Foot,57,0.00619,0.547,0.922,6,1,1.13e-05,0.349,-5.845,0.0858,0.844,160.128,4
6Mf8ozEDo35UcgKgKajrBY,Papa Roach,Come Around,64,0.0555,0.431,0.903,2,1,0.00217,0.0883,-5.462,0.125,0.133,186.036,4
28KccB3Iw5Gg8MjKewEQFW,Badflower,The Jester,61,0.00708,0.51,0.827,2,1,7.27e-05,0.191,-6.013,0.0419,0.338,92.92,4
3TTMUI5dFcbeNSDTTDY9M8,Summer Walker,Come Thru (with Usher),83,0.159,0.679,0.728,5,0,0.0,0.107,-3.092,0.154,0.46,152.001,4
0Odu228D0yGcFySGuxU4rY,Tory Lanez,The Take (feat. Chris Brown),75,0.0511,0.464,0.547,7,0,0.0,0.155,-8.137,0.339,0.423,67.003,4
6tq6PWrJ8y8icAv1x45YXT,Jacquees,"Verify (feat. Young Thug, Gunna)",72,0.0289,0.525,0.637,1,1,0.0,0.0763,-4.717,0.0932,0.322,84.72,4
4nw0S8MtvcLSpXCS9M8ciL,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),74,0.145,0.664,0.61,7,0,0.0,0.097,-6.432,0.339,0.472,76.024,4
1GIYmwtBbPSHrqcSaukZck,Chris Brown,Heat (feat. Gunna),78,0.0614,0.619,0.613,0,1,0.0,0.117,-5.83,0.0796,0.483,82.419,4
1nal3Tf1OCV53KigMZXsZ7,Jhené Aiko,None Of Your Concern,75,0.844,0.422,0.546,9,0,0.0,0.108,-8.155,0.249,0.385,74.741,4
4eFvubnLRBu8vMPZqu5eC9,Alicia Keys,Show Me Love (feat. 21 Savage & Miguel),73,0.269,0.643,0.751,5,0,0.0,0.0507,-5.215,0.116,0.735,129.144,4
1opARDDYaOeE1QUdwXmBGu,Majid Jordan,Caught Up (feat. Khalid),77,0.29,0.678,0.438,9,0,0.0,0.0838,-8.847,0.0577,0.501,81.498,4
4otQJBpb8okSeykALR3eCH,Summer Walker,Something Real (with London On Da Track & Chris Brown),28,0.0564,0.685,0.667,8,1,0.0,0.115,-3.837,0.0365,0.643,95.518,4
2rTnVB1bvwxHtaIl4uVu7f,H.E.R.,Slide,80,0.0807,0.832,0.469,10,0,8.26e-06,0.207,-9.141,0.339,0.197,97.023,4
1WMn91p7f5XC7nOeddClml,Pink Sweat$,Honesty - Remix,64,0.77,0.725,0.373,6,0,0.0,0.111,-6.498,0.0395,0.342,80.035,4
5bvnqVuq7UFl0txSlHpsfS,PARTYNEXTDOOR,Loyal (feat. Drake),0,0.517,0.866,0.53,0,0,0.00159,0.0946,-6.347,0.0495,0.203,104.952,4
05TFja7Cz5s1xD5HMAnIEx,Luke James,go girl,62,0.158,0.702,0.702,6,0,0.0,0.392,-3.984,0.154,0.715,140.905,4
1sQBPGypjSgEgJZvD8u8ty,Lucky Daye,Roll Some Mo,68,0.259,0.389,0.507,11,1,0.0441,0.142,-9.026,0.0621,0.364,74.718,4
1mEO3xiJqEWXYIdZalDzHR,Tiana Major9,"Collide - From ""Queen & Slim: The Soundtrack""",66,0.308,0.55,0.666,5,1,0.00763,0.185,-6.089,0.0656,0.423,147.828,4
2E6S3NgbSG9NYwbdi6rWYB,Teyana Taylor,Morning,72,0.677,0.579,0.632,3,0,0.0,0.0892,-7.732,0.0918,0.76,120.262,3
3cBDXeBa5jR7nCks8KQQrN,Tank,I Don't Think You're Ready,55,0.646,0.784,0.49,2,1,0.00681,0.241,-5.554,0.262,0.674,135.96,4
79sX21LCECS5iBt0rRhU4W,BJ The Chicago Kid,Not Coming Back,6,0.137,0.519,0.511,8,1,0.0,0.152,-10.622,0.0488,0.391,135.9,4
4DbbQcjs1sfPFcUys9SbSy,Alicia Keys,Time Machine,40,0.0185,0.766,0.644,3,0,0.00537,0.0909,-5.754,0.0909,0.491,105.984,4
2xyx0o4xNOLLjBSbOOdcbA,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,84,0.603,0.726,0.408,11,0,0.0,0.225,-6.606,0.0614,0.459,115.918,4
1MqVHgJ8JFyU03XOstZDA6,Fantasia,PTSD (feat. Tank & The Bonfyre),60,0.374,0.675,0.701,8,0,0.0,0.109,-5.887,0.11,0.639,113.042,4
1vXFnAO7zu7n0ErcJmGLZF,Jhené Aiko,Triggered - Remix,74,0.742,0.487,0.439,0,1,0.0,0.091,-11.316,0.392,0.369,91.582,4
0mx2SptsYoBU1fU1xdNWU8,Jacquees,Risk It All (feat. Tory Lanez),53,0.133,0.495,0.719,4,0,0.0,0.152,-6.84,0.131,0.323,94.782,4
6S5dMjMifQYmyTu1mX4f8P,Bryson Tiller,Blame,76,0.0319,0.729,0.38,11,0,5.01e-05,0.119,-8.558,0.099,0.323,114.975,4
2VqKx3HH8gaZPabNWYvksy,Snoh Aalegra,I Want You Around,72,0.388,0.705,0.433,4,1,0.134,0.0841,-9.706,0.204,0.602,168.006,4
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure),84,0.0516,0.9,0.4,0,1,0.0,0.0599,-8.575,0.127,0.346,135.984,4
782CIMTujSmNFrRuAVhsqd,Miguel,Funeral,71,0.036,0.743,0.31,2,1,0.0251,0.183,-10.016,0.0554,0.171,95.993,4
30QVousvHxslg00I7dNLU2,Missy Elliott,Why I Still Love You,62,0.0642,0.912,0.505,8,1,0.0,0.337,-6.988,0.193,0.745,102.01,3
2fpVvARsopfxhvNaUMwvS6,Tank,Somebody Else (feat. JoJo),62,0.75,0.502,0.514,1,0,0.0,0.145,-6.271,0.301,0.49,77.262,4
6hecXwh6EZHcl6rZyJftKQ,Chris Brown,Overtime,70,0.203,0.586,0.808,9,0,0.0,0.13,-5.061,0.0447,0.455,95.979,4
5pAbCxt9e3f81lOmjIXwzd,Jorja Smith,Be Honest (feat. Burna Boy),85,0.311,0.757,0.737,4,0,0.0,0.113,-6.728,0.114,0.635,98.057,4
1xJTW86sJ1OoloXeOret6t,DaVido,Blow My Mind,73,0.129,0.52,0.644,7,0,0.000235,0.107,-7.09,0.0783,0.6,103.646,4
3uouaAVXpQR3X8RYkJyitQ,Daniel Caesar,CYANIDE,73,0.704,0.589,0.652,10,1,0.00055,0.125,-7.498,0.373,0.486,158.49,4
3f9eR0IZrktbCSqPfxM9jr,Brandy,FREEDOM RINGS,61,0.166,0.597,0.633,0,1,0.0,0.0768,-5.828,0.0791,0.615,87.976,4
5jlLBqK31dOqXECKn3jlMX,Swae Lee,Sextasy,71,0.0546,0.784,0.416,7,1,2.16e-05,0.112,-9.231,0.102,0.259,147.994,4
1bIEvOOqf2V3QBrFiClE3Y,Quality Control,Leave Em Alone,72,0.0189,0.517,0.747,6,0,7.35e-06,0.0821,-4.74,0.296,0.506,102.033,4
5LKzqs734Xs528hqK8bGS1,SiR,You Can't Save Me,68,0.0628,0.622,0.584,0,1,0.000152,0.119,-7.891,0.122,0.545,158.276,4
5LpLw3R6TDlvmOIsgeCNjy,PJ Morton,BUILT FOR LOVE (feat. Jazmine Sullivan),62,0.586,0.657,0.455,5,1,1.87e-05,0.18,-10.586,0.0667,0.488,129.943,4
6eKQpHfI07oX6KEJRGWDtl,The Bonfyre,U Say (feat. 6LACK),67,0.019,0.625,0.561,5,0,0.0,0.31,-6.653,0.0644,0.243,126.088,4
5LbXnDbn75IQSm5FCTANHd,11:11,All Year,65,0.189,0.541,0.55,5,0,0.000728,0.11,-8.051,0.0949,0.253,155.767,4
2TuRqxy7EI8gMGDQFt3iTV,Raphael Saadiq,Something Keeps Calling (feat. Rob Bacon),64,0.256,0.61,0.65,7,1,1.51e-05,0.431,-7.092,0.0353,0.586,79.957,4
02lGHA7bFFplYLihnUWTx8,Juanes,Tequila,10,0.226,0.757,0.688,9,1,0.0,0.237,-4.546,0.112,0.704,155.994,4
3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna),93,0.017,0.734,0.836,10,0,1.64e-05,0.179,-4.803,0.0735,0.623,80.002,4
37zdqI4r1gswIzczSBkRon,Lunay,Aventura,88,0.223,0.729,0.726,5,1,0.0,0.101,-3.208,0.0422,0.876,92.025,4
2rc7BkzO8qepMFAxHtOrXc,J Balvin,Blanco,78,0.0253,0.87,0.706,9,0,0.0063,0.0872,-5.395,0.126,0.593,100.013,4
7JabxjX6a5GvDDw6zRFscj,Nicky Jam,Whine Up,67,0.0549,0.817,0.665,9,0,0.0,0.103,-6.224,0.0758,0.662,104.957,4
5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete,71,0.0363,0.886,0.672,1,1,8.78e-06,0.101,-4.394,0.188,0.526,91.976,4
6Y4PDQv4XjYjHLeLmvyOt0,Sech,Si Te Vas,91,0.0933,0.73,0.644,0,1,4.56e-06,0.143,-4.124,0.132,0.554,174.101,4
1nocRtwyNPVtGcIJqfgdzZ,Camilo,Tutu,91,0.273,0.731,0.832,9,1,0.0,0.0665,-2.592,0.0503,0.94,146.013,4
59s0s39NFWScuHDbHytI14,Reik,Indeciso,90,0.182,0.738,0.748,0,1,0.0,0.11,-4.902,0.0453,0.896,94.949,4
7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,"Yo x Ti, Tu x Mi",92,0.462,0.78,0.759,1,1,0.000868,0.143,-3.292,0.225,0.579,91.952,4
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN,93,0.152,0.754,0.646,7,1,1.85e-05,0.108,-5.795,0.317,0.429,176.089,4
6ofuqm2qLMi9lBFEF9mJMb,Ozuna,Hasta Que Salga el Sol,82,0.0206,0.857,0.823,11,1,0.00077,0.0593,-4.22,0.0516,0.57,96.048,4
2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China,96,0.0846,0.786,0.808,7,1,0.000289,0.0822,-3.702,0.0882,0.609,105.027,4
5099x34vBakWpGkHourFxP,Maluma,Qué Pena,88,0.102,0.635,0.661,11,0,0.0,0.336,-6.425,0.364,0.858,126.15,5
6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,Fantasias,92,0.143,0.879,0.703,1,1,0.0,0.0569,-4.219,0.0701,0.788,94.004,4
0wMs7DPFOnToNAoecvAFQc,Rich Music LTD,Uniforme,84,0.0656,0.739,0.863,9,1,0.0,0.254,-3.667,0.139,0.773,173.946,4
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita,93,0.6,0.61,0.624,2,1,2.12e-06,0.243,-4.773,0.309,0.244,176.169,4
5q4VCiu0mpLX3ObuZ77CYc,Becky G,24/7,76,0.0486,0.887,0.633,5,0,1.16e-05,0.109,-4.075,0.0896,0.892,91.99,4
3KekO5WUfJsh7kYU9o2w50,Nicky Jam,Atrévete,79,0.311,0.552,0.675,11,1,0.0,0.119,-3.824,0.297,0.586,183.785,4
4zAmejUNIsPCWsj5t1lGo4,Beéle,Loco,61,0.155,0.849,0.569,6,1,2.18e-05,0.0696,-6.14,0.126,0.766,105.038,4
65HT0L2eAtvbH56XrJqPbf,CNCO,Pegao,79,0.0787,0.73,0.725,0,1,0.0,0.544,-6.446,0.0689,0.571,95.061,4
4fj7e6Tc48Bmomwyz2Z2XC,Manuel Turizo,Te Quemaste,87,0.611,0.729,0.773,0,1,0.00106,0.287,-2.486,0.131,0.718,176.053,4
4AjWbAwRpxk2worpjNH5CS,Rich Music LTD,Quizás,74,0.0258,0.727,0.815,3,1,0.0,0.231,-2.454,0.153,0.677,176.075,4
0PabDDMMzwmn9cfJsfes7W,Wisin & Yandel,Chica Bombastic,78,0.0384,0.777,0.754,8,1,0.0,0.0393,-3.392,0.185,0.78,171.992,4
1tpbAGsGpZee5jDHMcLrUJ,Dalex,Bellaquita,87,0.09,0.584,0.698,8,1,6.87e-05,0.171,-3.961,0.106,0.765,166.047,4
6Y6YC93R1r0CISm5iC4j27,Mau y Ricky,BOTA FUEGO,79,0.234,0.728,0.83,11,1,0.0,0.0962,-4.0,0.36,0.633,175.984,4
7MkFd0UDHlILDrhBjGZH5K,Ricky Martin,Cántalo,72,0.0339,0.708,0.795,1,1,0.0,0.362,-4.71,0.116,0.731,95.039,4
1ndyl3wJCFs872XZ3ztPk6,Justin Quiles,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",89,0.0451,0.743,0.709,3,0,5.18e-06,0.0809,-3.922,0.0879,0.831,170.001,4
1ScD7XQYCKmJ3fdNh71lUE,Manuel Turizo,Bailemos,79,0.132,0.772,0.626,1,0,0.0,0.0862,-5.107,0.124,0.895,169.934,4
2dy3TKVDEbIeWxeIb8JWqZ,Natti Natasha,La Mejor Versión de Mi - Remix,81,0.732,0.735,0.712,11,0,0.0,0.302,-5.119,0.0326,0.894,131.938,4
1RKZvaLj3UPhGjZkaIrFm7,Major Lazer,Que Calor (feat. J Balvin & El Alfa),79,0.0375,0.795,0.885,8,1,0.00638,0.292,-4.13,0.0713,0.46,126.037,4
09nSCeCs6eYfAIJVfye1CE,TINI,Oye,84,0.447,0.683,0.51,7,0,0.0,0.175,-7.894,0.0646,0.255,95.08,4
2B94bbI1a4LyBpK1439oP7,Noriel,Cuerpo en Venta,86,0.161,0.696,0.601,11,1,0.0,0.0974,-5.749,0.302,0.408,91.924,4
1cVlW9WQiGlFdWUXFdFZGh,Piso 21,Pa' Olvidarme De Ella,86,0.259,0.728,0.542,0,1,0.0,0.136,-5.195,0.0514,0.637,90.016,3
2EEmzqzM70CybVspgM7YRT,Mau y Ricky,La Boca - Remix,85,0.236,0.691,0.773,11,0,0.0,0.329,-3.812,0.0355,0.85,92.992,4
1KdwnsWOvhM53vezy5ROuf,C. Tangana,No Te Debí Besar,84,0.125,0.672,0.684,9,0,0.0261,0.183,-5.682,0.316,0.62,75.233,3
4BCPItsB94KDLuERZT3aNM,TINI,Fresa,84,0.216,0.781,0.866,5,0,0.0,0.101,-3.493,0.0867,0.864,95.993,4
1f38Gx6xQz6r4H1jGVNBJo,DJ Snake,Loco Contigo (with J. Balvin & Tyga),69,0.285,0.822,0.743,6,0,2.31e-06,0.102,-3.04,0.0567,0.355,96.025,4
6leWDI4bYOmUJgQBU9pzpt,Mariah,Una Noche Más,72,0.0802,0.754,0.665,5,0,8.45e-05,0.0669,-4.519,0.0538,0.627,96.981,4
1sD32hk8V2vR4ME7M0rPT5,Cali Y El Dandee,Tequila Sunrise,77,0.121,0.784,0.855,0,1,0.0,0.0483,-1.924,0.0584,0.707,93.979,4
7MRU4vOkywuhZ9kbFiPuiu,Daddy Yankee,Si Supieras,84,0.291,0.691,0.894,9,0,0.0,0.104,-1.681,0.115,0.623,184.019,4
2zkVH2daHyjS51g7PRJFDn,Abraham Mateo,¿Qué Ha Pasao'?,76,0.315,0.648,0.752,7,1,0.0,0.201,-4.13,0.133,0.405,178.228,4
4Clmg1g8n2yBYG13Z1oSdG,Dayvi,Baila Conmigo (feat. Kelly Ruiz),85,0.00903,0.745,0.972,7,1,0.465,0.297,-3.506,0.0774,0.556,128.031,4
1Q4DK5GLldkubj5GtCzbs7,Danny Ocean,Cuando Me Acerco A Ti,75,0.183,0.736,0.543,9,1,0.0,0.197,-9.037,0.24,0.245,91.913,4
3bCuNSiaBHqxdevMYEnGpe,Jesse & Joy,Tanto,79,0.42,0.76,0.772,11,1,4.89e-06,0.111,-4.529,0.059,0.604,143.942,4
4ziiAuFyXiY1HNSLGM1xv8,Becky G,DOLLAR,81,0.232,0.862,0.5,2,1,0.0,0.657,-6.875,0.276,0.697,76.992,4
4XfCa8VFYeTsKbXrVlpKIa,CNCO,De Cero,75,0.0306,0.809,0.676,11,1,0.0,0.0954,-5.375,0.13,0.807,94.004,4
3ksmU0DaEUMEVzx5V6cc3z,Old Dominion,One Man Band,73,0.667,0.705,0.363,6,1,0.0,0.112,-8.327,0.0355,0.482,75.98,4
1s71G3V7XQaVo5IOR6gLbp,Kelsea Ballerini,homecoming queen?,76,0.478,0.462,0.512,9,1,0.0,0.0993,-5.443,0.0334,0.29,114.014,4
6JOeNbZ3X6dtXusG3hkHn8,Keith Urban,We Were,73,0.127,0.44,0.803,5,1,0.0,0.128,-6.162,0.0512,0.633,79.312,4
5M3v6frAiTyqenNAeQVcxC,Luke Bryan,What She Wants Tonight,72,0.0649,0.484,0.903,8,0,0.0,0.151,-3.9,0.0882,0.716,169.948,4
1iiehnBysGi59zXYXIuKQD,Carly Pearce,I Hope You’re Happy Now,72,0.168,0.591,0.815,10,1,8.68e-06,0.142,-4.725,0.0366,0.306,118.024,4
6ZvAXIWw3rw8WR0Xlmifri,Jon Pardi,Heartache Medication,74,0.0361,0.621,0.791,9,1,0.0,0.143,-3.343,0.0265,0.734,95.075,4
40ufL61vEaDaaOitYhnlQ7,Kenny Chesney,Tip of My Tongue,75,0.0821,0.669,0.56,5,1,0.0,0.0703,-5.003,0.0251,0.49,95.0,4
4w8UZeD3yRv64dLiGQUbar,Jason Aldean,We Back,52,0.0135,0.433,0.928,4,0,2.01e-06,0.32,-5.117,0.0512,0.552,155.938,4
5GQSXvOHP28X4Ee5Zt3XYh,Kelsea Ballerini,club,68,0.0255,0.498,0.717,7,1,0.0,0.0568,-6.828,0.0393,0.552,168.132,4
2uJwGoHVPStmWV7iTKEhcn,Jimmie Allen,Make Me Want To,16,0.0793,0.519,0.872,2,1,0.0,0.111,-3.212,0.0616,0.74,179.965,4
31JID2STTlLuFqXFWHyM8e,Jake Owen,Homemade,70,0.396,0.51,0.838,6,1,0.0,0.195,-2.702,0.0469,0.574,145.922,4
5FmvaZGd6fulojSToozLRD,HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",68,0.564,0.516,0.745,2,1,0.0,0.275,-8.352,0.0774,0.826,186.006,3
53F1MVa1BWUkTBbVqgVAfN,Sam Hunt,Kinfolks,77,0.0808,0.565,0.805,0,1,0.0,0.173,-4.457,0.0489,0.869,76.04,4
5DrmJ25aHuPBImk1kLp5Of,Chris Young,Town Ain't Big Enough,65,0.0638,0.441,0.826,6,1,0.00162,0.0944,-4.175,0.04,0.577,75.982,4
